Supplementary Data 3: Global mRNA half-lives measurement				
ENSEMBL Gene Id	Gene Symbol	Type	Half-life	Minimum Expression Value
ENSG00000204310	AGPAT1	mRNA	522.6028555	37.90405
ENSG00000197746	PSAP	mRNA	521.9808712	135.6654
---	hCG_18290	mRNA	521.5261782	203.7719
ENSG00000160410	SHKBP1	mRNA	521.5159421	24.07817
ENSG00000203711	LOC100130967 // C6orf99	mRNA	521.118438	3.820029
ENSG00000188986	COBRA1	mRNA	521.011437	22.63108
ENSG00000105048	TNNT1	mRNA	520.685111	7.890111
ENSG00000106803	SEC61B	mRNA	520.5349428	70.99947
ENSG00000085998	POMGNT1	mRNA	520.310046	21.74652
ENSG00000167930	ITFG3	mRNA	519.1430755	17.33688
ENSG00000108039	XPNPEP1	mRNA	518.9514468	74.79884
ENSG00000196961	AP2A1	mRNA	518.9146335	11.19161
ENSG00000204435	CSNK2B	mRNA	518.5842455	401.7436667
ENSG00000182196	ARL6IP4	mRNA	518.556206	34.38029
ENSG00000085719	CPNE3	mRNA	518.2701736	80.12527
ENSG00000140854	KATNB1	mRNA	518.0458382	20.29439
ENSG00000136167	LCP1	mRNA	518.0294087	124.4363
ENSG00000115234	SNX17	mRNA	517.8385828	59.03898
ENSG00000125356	NDUFA1	mRNA	517.5967705	47.13635
ENSG00000106367	AP1S1	mRNA	517.1485058	27.16008
ENSG00000107438	PDLIM1	mRNA	517.0241454	36.67385
ENSG00000181991	MRPS11	mRNA	516.5082195	36.31986
ENSG00000124562	SNRPC	mRNA	516.3244836	43.75924
ENSG00000166333	ILK	mRNA	516.2297206	13.90556
ENSG00000177700	POLR2L	mRNA	516.0891732	60.87899
ENSG00000130640	TUBGCP2	mRNA	515.8127268	19.82945
ENSG00000178741	COX5A	mRNA	515.275073	81.71157
ENSG00000172893	DHCR7	mRNA	515.2630348	56.4181
ENSG00000031698	SARS	mRNA	515.2252562	130.0009
ENSG00000086065	CHMP5	mRNA	514.9029307	27.39327
ENSG00000121766	ZCCHC17	mRNA	514.7578365	25.01337
ENSG00000125166	GOT2	mRNA	514.7429546	153.5983
ENSG00000104853	CLPTM1	mRNA	513.7823653	61.02618
ENSG00000168394	TAP1	mRNA	513.5955464	12.92769
ENSG00000130830	MPP1	mRNA	513.3605209	45.70819
ENSG00000102024	PLS3	mRNA	512.5785889	123.0108
ENSG00000127948	POR	mRNA	512.4658996	20.59669
ENSG00000116670	MAD2L2	mRNA	512.1849219	53.3591
ENSG00000166797	FAM96A	mRNA	511.71291	50.29444
ENSG00000164111	ANXA5	mRNA	511.6870981	206.3979
ENSG00000184500	PROS1	mRNA	511.6004067	8.8025505
ENSG00000065518	NDUFB4	mRNA	511.5812701	35.51936
ENSG00000111229	ARPC3	mRNA	511.4504414	105.6201
ENSG00000119471	HSDL2	mRNA	511.3354369	25.42735
ENSG00000068793	CYFIP1	mRNA	511.280671	46.35816
ENSG00000104812	GYS1	mRNA	511.227933	24.72471
ENSG00000241837	ATP5O	mRNA	511.0814406	92.50508
ENSG00000115204	MPV17	mRNA	511.0036102	44.82678
ENSG00000108344	PSMD3	mRNA	510.7954411	129.8508
ENSG00000141562	NARF	mRNA	510.6165951	16.67876
ENSG00000071127	WDR1	mRNA	510.4483998	67.83878
ENSG00000188603	CLN3	mRNA	510.3625914	15.31561
ENSG00000107796	ACTA2	mRNA	510.1688331	9.051275
ENSG00000196365	LONP1	mRNA	510.1563845	23.94203
ENSG00000143222	UFC1	mRNA	510.09312	81.65922
ENSG00000178980	SEPW1	mRNA	509.8351112	27.59662
ENSG00000149100	EIF3M	mRNA	509.6046889	195.5565
ENSG00000147604	RPL7	mRNA	508.9164243	203.3289667
ENSG00000154277	UCHL1	mRNA	508.8966102	235.0639
ENSG00000142168	SOD1	mRNA	508.7336098	322.6617
ENSG00000076924	XAB2	mRNA	508.3254688	29.17521
ENSG00000057608	GDI2	mRNA	508.0795758	265.8014
ENSG00000241343	RPL36A	mRNA	507.9757264	142.5556
ENSG00000141759	TXNL4A	mRNA	507.8761531	32.7407
ENSG00000149179	C11orf49	mRNA	507.8688715	10.97886
ENSG00000106263	EIF3B	mRNA	507.6305716	103.0609
ENSG00000131269	ABCB7	mRNA	507.6305066	57.21928
ENSG00000163754	GYG1	mRNA	507.2737779	48.8177
ENSG00000119013	NDUFB3	mRNA	507.1619889	5.113943
ENSG00000131495	NDUFA2	mRNA	507.0955633	22.35185
ENSG00000244038	DDOST	mRNA	506.9717515	100.5244
ENSG00000104408	EIF3E	mRNA	506.7789287	42.72015
ENSG00000230989	HSBP1	mRNA	506.7206771	72.5608
ENSG00000163050	CABC1	mRNA	506.6266656	21.67443
ENSG00000167969	DCI	mRNA	506.4271253	33.8192
ENSG00000185885	IFITM1	mRNA	506.3032285	9.873967
ENSG00000142937	RPS8	mRNA	506.2978442	295.9791
ENSG00000170043	TRAPPC1	mRNA	506.1615483	56.12216
ENSG00000101464	PIGU	mRNA	505.9961419	34.112
---	LOC645317	mRNA	505.8805033	28.5102
ENSG00000104969	SGTA	mRNA	505.8627458	55.64013
ENSG00000173272	FAM128A	mRNA	505.7777374	19.89199
ENSG00000132423	COQ3	mRNA	505.5630256	13.99919
ENSG00000198736	SEPX1	mRNA	505.5277942	25.71881
ENSG00000196642	C9orf86	mRNA	505.1640716	25.34834
ENSG00000175634	RPS6KB2	mRNA	505.0281721	23.1632
ENSG00000123143	PKN1	mRNA	504.6255148	29.26488
ENSG00000169689	STRA13	mRNA	504.6091157	28.18983
ENSG00000114650	SCAP	mRNA	504.4883626	18.46788
ENSG00000149084	HSD17B12	mRNA	504.3510302	82.77517
ENSG00000165678	GHITM	mRNA	504.1494784	144.1381
ENSG00000143183	TMCO1	mRNA	503.953753	98.98817
ENSG00000078808	SDF4	mRNA	503.5158162	21.14373
ENSG00000172354	GNB2	mRNA	503.3758328	27.54356
ENSG00000166171	RP11-529I10.4	mRNA	503.3045794	29.53665
ENSG00000105700	C19orf50	mRNA	503.1882254	48.58427
ENSG00000143771	CNIH4	mRNA	503.0894066	184.866
ENSG00000158019	BRE	mRNA	502.9810827	28.9025
---	LOC642076	mRNA	502.9798282	34.37939
ENSG00000126214	C14orf153	mRNA	502.8653652	11.77992
ENSG00000093010	COMT	mRNA	502.4075735	31.93595
ENSG00000076043	REXO2	mRNA	502.227173	45.28196
ENSG00000079459	FDFT1	mRNA	502.0052391	74.3017
ENSG00000233927	RPS28	mRNA	501.8816124	419.8466333
ENSG00000095380	NANS	mRNA	501.6576457	24.90721
ENSG00000197894	ADH5	mRNA	501.6502749	30.50532
ENSG00000170142	UBE2E1	mRNA	501.6244861	57.5775
ENSG00000089220	PEBP1	mRNA	501.4821042	57.1393
ENSG00000089693	MLF2	mRNA	500.7362146	133.63
ENSG00000182093	WRB	mRNA	500.562535	55.85035
ENSG00000242372	EIF6	mRNA	500.3892676	102.1553
ENSG00000132676	DAP3	mRNA	500.2353964	53.5991
ENSG00000167815	PRDX2	mRNA	499.6073702	11.70854
ENSG00000092010	PSME1	mRNA	499.5234077	16.06457
ENSG00000072110	ACTN1	mRNA	499.407657	33.1437
---	LOC645870	mRNA	499.1746271	57.60452
ENSG00000130707	ASS1	mRNA	499.100258	39.44362
ENSG00000095906	NUBP2	mRNA	499.0219504	15.29581
ENSG00000126698	DNAJC8	mRNA	498.8941381	59.62555
ENSG00000187840	EIF4EBP1	mRNA	498.8048317	27.36465
ENSG00000176871	WSB2	mRNA	498.6339717	44.48034
ENSG00000126709	IFI6	mRNA	498.2353858	11.60065
ENSG00000130305	NSUN5	mRNA	497.9004081	40.22554
ENSG00000141556	TBCD	mRNA	497.5310131	37.58011
ENSG00000109854	HTATIP2	mRNA	497.4537168	23.68982
ENSG00000115365	LANCL1	mRNA	497.2927842	64.17551
ENSG00000125755	SYMPK	mRNA	497.0532584	30.41878
ENSG00000074842	C19orf10	mRNA	496.5637356	51.45705
ENSG00000005882	PDK2	mRNA	496.5352279	16.91839
ENSG00000178537	SLC25A20	mRNA	496.2831023	6.959758
ENSG00000148248	SURF4	mRNA	496.112873	109.4595
ENSG00000134419	RPS15A	mRNA	495.1478094	410.4937
ENSG00000100897	WDR23	mRNA	494.9671743	15.22625
ENSG00000118855	MFSD1	mRNA	494.7531985	49.96755
ENSG00000119383	PPP2R4	mRNA	494.6863637	60.958
ENSG00000163159	VPS72	mRNA	494.3473373	83.21693
ENSG00000100983	GSS	mRNA	494.3226659	38.32918
ENSG00000138382	METTL5	mRNA	494.3176387	69.73904
ENSG00000101444	AHCY	mRNA	494.2519114	56.84079
ENSG00000143158	BRP44	mRNA	494.1741122	25.40147
---	RPS26L	mRNA	494.1064748	55.56061
ENSG00000172340	SUCLG2	mRNA	494.0205691	16.74656
ENSG00000204822	MRPL53	mRNA	493.8315106	51.25664
ENSG00000233209	HLA-DQB1	mRNA	493.7160112	6.355205
ENSG00000182899	RPL35A	mRNA	493.6848581	428.2693
ENSG00000137076	TLN1	mRNA	493.5999396	24.70395
ENSG00000107959	PITRM1	mRNA	493.4293498	97.06573
ENSG00000097021	ACOT7	mRNA	493.4006503	27.58978
ENSG00000125037	TMEM111	mRNA	493.3283488	69.43393
ENSG00000106605	BLVRA	mRNA	493.2357763	37.8009
ENSG00000072041	SLC6A15	mRNA	492.8964826	29.94814
ENSG00000174021	GNG5	mRNA	492.6000397	56.46626
ENSG00000167552	TUBA1A	mRNA	492.3934312	40.30087
ENSG00000134851	TMEM165	mRNA	492.0049996	69.38759
ENSG00000108406	DHX40	mRNA	491.9734905	28.81164
ENSG00000156471	PTDSS1	mRNA	491.8521844	139.0356
ENSG00000116906	GNPAT	mRNA	491.6567582	136.6757
ENSG00000142541	RPL13A	mRNA	491.3521642	704.8899
ENSG00000105401	CDC37	mRNA	491.3288663	93.62971
ENSG00000011009	LYPLA2	mRNA	490.9779435	37.04530667
ENSG00000055163	CYFIP2	mRNA	490.6677851	48.01688
ENSG00000184117	NIPSNAP1	mRNA	490.667072	21.72648
ENSG00000141002	TCF25	mRNA	490.5945298	34.93051
ENSG00000104884	ERCC2	mRNA	490.4200256	27.00237
ENSG00000108270	AATF	mRNA	490.3986451	80.92074
ENSG00000112667	C6orf108	mRNA	490.2139455	54.37475
ENSG00000114391	RPL24	mRNA	490.0065955	195.5745
ENSG00000182473	EXOC7	mRNA	489.8958687	22.78073
ENSG00000138663	COPS4	mRNA	489.8344938	22.65252
ENSG00000104774	MAN2B1	mRNA	489.6887208	16.43384
ENSG00000178921	PFAS	mRNA	489.4534408	46.35453
ENSG00000131462	TUBG1	mRNA	489.4511448	135.96
ENSG00000027001	MIPEP	mRNA	489.3338368	16.63939
ENSG00000161939	RNASEK	mRNA	488.9333228	35.32663
ENSG00000067167	TRAM1	mRNA	488.2176208	158.2313
ENSG00000070669	ASNS	mRNA	487.5253938	58.50594
ENSG00000122359	ANXA11	mRNA	487.4353072	38.63409
ENSG00000149743	TRPT1	mRNA	487.3563281	14.53564
ENSG00000112651	MRPL2	mRNA	486.8530928	86.67513
ENSG00000023734	STRAP	mRNA	486.8503602	101.7779
ENSG00000214026	MRPL23	mRNA	486.7880964	33.97013
ENSG00000175792	RUVBL1	mRNA	486.6840351	60.08987
ENSG00000103249	CLCN7	mRNA	486.6802033	22.23623
ENSG00000059691	PET112L	mRNA	486.5727736	9.663473
ENSG00000120265	PCMT1	mRNA	486.4455436	124.2789
ENSG00000064601	CTSA	mRNA	486.3805662	68.60583
ENSG00000197958	RPL12	mRNA	486.2656776	335.9138563
ENSG00000167774	NDUFA7	mRNA	486.2605631	67.3606
ENSG00000108518	PFN1	mRNA	486.1862906	61.61572
ENSG00000088035	ALG6	mRNA	486.1799388	32.78823
ENSG00000214160	ALG3	mRNA	486.1512384	101.8243
ENSG00000163463	KRTCAP2	mRNA	485.8082948	35.66895
ENSG00000120053	GOT1	mRNA	485.7615066	61.86016
ENSG00000126934	MAP2K2	mRNA	485.5674512	23.95753
ENSG00000133983	C14orf112	mRNA	485.3392263	64.85106
ENSG00000146540	C7orf50	mRNA	485.1984341	16.74158
ENSG00000120820	GLT8D2	mRNA	484.5369804	7.876157
ENSG00000074800	ENO1	mRNA	484.5050819	1693.942
ENSG00000129925	TMEM8	mRNA	484.4007455	15.82267
ENSG00000198814	GK	mRNA	484.3118848	151.365165
ENSG00000007923	DNAJC11	mRNA	484.1307007	78.94499
ENSG00000197006	METTL9	mRNA	483.8516539	66.1852
---	LOC389787	mRNA	483.8217354	22.64567
ENSG00000109062	SLC9A3R1	mRNA	483.8155453	40.22311
ENSG00000167315	ACAA2	mRNA	483.5983573	31.72608
ENSG00000163541	SUCLG1	mRNA	483.4972651	24.65859
ENSG00000116455	WDR77	mRNA	483.481572	161.3844
ENSG00000147677	EIF3H	mRNA	483.3804637	65.11197
ENSG00000068308	OTUD5	mRNA	483.2532892	30.28127
ENSG00000122729	ACO1	mRNA	483.136348	48.20686
ENSG00000156398	SFXN2	mRNA	483.063698	37.17436
ENSG00000197586	ENTPD6	mRNA	483.0340691	41.34015
ENSG00000173163	COMMD1	mRNA	482.866617	16.8017
ENSG00000166165	CKB	mRNA	482.8583211	197.1104
ENSG00000163399	ATP1A1	mRNA	482.63225	499.5734
ENSG00000196950	SLC39A10	mRNA	482.6221909	46.47391
ENSG00000092841	MYL6	mRNA	482.44839	128.6741
ENSG00000112640	PPP2R5D	mRNA	482.4467537	54.43949
ENSG00000106477	TSGA14	mRNA	482.3818265	17.99337
ENSG00000092036	C14orf94	mRNA	482.2713492	11.95582
ENSG00000219200	RNASEK	mRNA	482.0918906	146.9783
ENSG00000081087	OSTM1	mRNA	481.9555779	11.71501
ENSG00000112335	SNX3	mRNA	481.8264908	32.68702
ENSG00000100600	LGMN	mRNA	481.7911355	72.45245
ENSG00000146416	AIG1	mRNA	481.7137791	42.10253
ENSG00000138796	HADH	mRNA	481.5450217	31.82119
ENSG00000099821	POLRMT	mRNA	481.4670912	23.74236
ENSG00000100116	GCAT	mRNA	480.8945092	6.022123
ENSG00000204392	LSM2	mRNA	480.8239635	12.22018
ENSG00000131174	COX7B	mRNA	480.7694197	25.5842
ENSG00000128524	ATP6V1F	mRNA	480.7024969	51.27108
ENSG00000138363	ATIC	mRNA	480.6705021	85.31163
ENSG00000115694	STK25	mRNA	480.5272876	29.39181
ENSG00000186010	NDUFA13	mRNA	480.3848243	23.35905
ENSG00000100714	MTHFD1	mRNA	480.3083157	146.5437
ENSG00000157045	NTAN1	mRNA	480.2416395	6.600743
ENSG00000101997	CCDC22	mRNA	480.0398255	8.274981
ENSG00000211445	GPX3	mRNA	479.5729091	8.563599
ENSG00000108591	DRG2	mRNA	479.4539785	34.48016
ENSG00000227057	WDR46	mRNA	479.3469524	31.94455
ENSG00000105193	RPS16	mRNA	479.3190486	491.7662
ENSG00000143545	RAB13	mRNA	479.3012005	19.362215
ENSG00000013306	SLC25A39	mRNA	478.9755486	66.48616
ENSG00000119185	ITGB1BP1	mRNA	478.9500823	16.32668
ENSG00000139726	DENR	mRNA	478.9306275	71.82909
---	SUMF2	mRNA	478.9124997	33.33178
ENSG00000142892	PIGK	mRNA	478.8989268	27.17699
ENSG00000239900	ADSL	mRNA	478.6293995	68.97598
ENSG00000169692	AGPAT2	mRNA	478.6097019	29.95797
ENSG00000182551	ADI1	mRNA	478.5981615	28.99261
ENSG00000141480	ARRB2	mRNA	478.4176924	26.67833
ENSG00000049860	HEXB	mRNA	478.2223608	38.4328
ENSG00000099901	RANBP1	mRNA	478.2010084	204.3993
ENSG00000140463	BBS4	mRNA	478.1886114	17.82378
ENSG00000185000	DGAT1	mRNA	478.1628757	17.16642
ENSG00000204628	GNB2L1	mRNA	478.0920698	1201.89
ENSG00000065427	KARS	mRNA	478.0798428	56.58537
ENSG00000179262	RAD23A	mRNA	478.0088937	68.26088
ENSG00000099956	SMARCB1	mRNA	477.9696984	44.35852
ENSG00000163170	BOLA3	mRNA	477.2327945	98.9259
ENSG00000116649	SRM	mRNA	477.2262691	169.438
ENSG00000132128	LRRC41	mRNA	477.191878	57.08848
ENSG00000142676	RPL11	mRNA	477.0725024	326.7754
ENSG00000197563	PIGN	mRNA	476.7674791	33.62006
ENSG00000114023	C3orf28	mRNA	476.6325519	15.94167
ENSG00000101158	TH1L	mRNA	476.6090994	99.90263
ENSG00000126107	HECTD3	mRNA	476.6016742	17.39855
ENSG00000143418	LASS2	mRNA	476.4746407	116.7325
ENSG00000145781	COMMD10	mRNA	476.4231755	29.66029
ENSG00000065057	NTHL1	mRNA	476.2107059	12.96291
ENSG00000089327	FXYD5	mRNA	476.1344787	39.41661
ENSG00000156973	PDE6D	mRNA	475.8169943	16.86094
ENSG00000134825	C11orf10	mRNA	475.798353	62.564
ENSG00000172775	NIP30	mRNA	475.7944537	60.57934
ENSG00000180817	PPA1	mRNA	475.7775237	90.70229
ENSG00000161249	DMKN	mRNA	475.726605	25.51619
ENSG00000176476	CCDC101	mRNA	475.5327721	45.78729
ENSG00000070214	SLC44A1	mRNA	475.4584018	23.46061
ENSG00000136436	CALCOCO2	mRNA	475.4157599	28.81953
ENSG00000004478	FKBP4	mRNA	475.260581	128.5631
ENSG00000010361	FUZ	mRNA	475.2460101	18.68639
ENSG00000131171	SH3BGRL	mRNA	475.1697822	12.25196
ENSG00000136240	KDELR2	mRNA	475.0641731	74.10361
ENSG00000128973	CLN6	mRNA	474.8867959	43.21603
ENSG00000173660	UQCRH	mRNA	474.8529443	78.141105
ENSG00000165609	NUDT5	mRNA	474.8348244	74.33128
ENSG00000154832	CXXC1	mRNA	474.7949831	10.76082
ENSG00000054148	PHPT1	mRNA	474.7182559	14.10039
ENSG00000146729	GBAS	mRNA	474.4348495	34.24409
ENSG00000105438	KDELR1	mRNA	474.3985282	96.163
ENSG00000103018	CYB5B	mRNA	474.3896305	153.0076
ENSG00000100220	C22orf28	mRNA	474.3715023	161.6263
ENSG00000163634	THOC7	mRNA	474.3247541	19.89349
ENSG00000149485	FADS1	mRNA	474.1242306	21.57972
ENSG00000198502	HLA-DRB5	mRNA	474.0732065	3.94569
ENSG00000078618	NRD1	mRNA	473.7245669	93.88977
ENSG00000124357	NAGK	mRNA	473.6475795	30.09144
ENSG00000174996	KLC2	mRNA	473.4743076	23.11159
ENSG00000196235	SUPT5H	mRNA	473.4587257	65.20795
ENSG00000171530	TBCA	mRNA	473.1578628	70.31508
ENSG00000100504	PYGL	mRNA	473.1360639	70.95572
ENSG00000130511	SSBP4	mRNA	472.7934223	25.09701
ENSG00000068438	FTSJ1	mRNA	472.6571007	21.4902
ENSG00000204592	HLA-E	mRNA	472.5700044	52.74830667
ENSG00000100364	C22orf9	mRNA	472.5109043	13.03101
ENSG00000111684	MBOAT5	mRNA	472.2338837	94.12681
ENSG00000164308	ERAP2	mRNA	472.1757972	10.14572
ENSG00000088766	CRLS1	mRNA	472.11143	16.26243
ENSG00000177879	AP3S1	mRNA	471.8303767	41.15259
ENSG00000101363	MANBAL	mRNA	471.6191668	49.87704
ENSG00000124570	SERPINB6	mRNA	471.4392585	27.17755
ENSG00000149547	EI24	mRNA	471.382683	109.403
ENSG00000214113	LYRM4	mRNA	471.2100465	7.747827
ENSG00000156709	AIFM1	mRNA	471.1969023	108.239
ENSG00000103544	C16orf62	mRNA	471.0584871	41.47388
ENSG00000102900	NUP93	mRNA	470.9572016	116.656
ENSG00000163527	STT3B	mRNA	470.9465666	122.1314
ENSG00000116459	ATP5F1	mRNA	470.836286	21.47165
ENSG00000160932	LY6E	mRNA	470.8310756	17.1531
ENSG00000183751	TBL3	mRNA	470.7425517	15.01772
ENSG00000136518	ACTL6A	mRNA	470.6861418	37.02005
ENSG00000114405	C3orf14	mRNA	470.6536322	14.63389
ENSG00000140905	GCSH	mRNA	470.6483215	34.81672667
ENSG00000130706	ADRM1	mRNA	470.5006187	77.52071
ENSG00000143845	ETNK2	mRNA	470.3771469	9.863156
ENSG00000125841	NRSN2	mRNA	470.287691	15.33469
ENSG00000130402	ACTN4	mRNA	470.2375628	303.9034
ENSG00000069998	CECR5	mRNA	470.0577934	15.01735
ENSG00000090273	NUDC	mRNA	469.6941993	53.0009
ENSG00000100387	RBX1	mRNA	469.570326	102.3856
ENSG00000113845	C3orf1	mRNA	469.3907613	141.9958
ENSG00000108010	GLRX3	mRNA	469.1277862	109.0031
ENSG00000137210	TMEM14B	mRNA	468.9972506	130.0917
ENSG00000182220	ATP6AP2	mRNA	468.6861762	163.2549
ENSG00000066322	ELOVL1	mRNA	468.5393295	26.87648
ENSG00000196743	GM2A	mRNA	468.4703451	32.9398
ENSG00000142549	LOC402665	mRNA	468.4418393	2.770366
ENSG00000140365	COMMD4	mRNA	468.4088733	31.66844
ENSG00000197747	S100A10	mRNA	468.3848692	348.8453
ENSG00000175467	SART1	mRNA	468.3710665	28.9711
ENSG00000139180	NDUFA9	mRNA	468.2975398	81.32896
ENSG00000109472	CPE	mRNA	468.2487569	35.90335
ENSG00000141741	C17orf37	mRNA	468.2447487	37.11261
ENSG00000134905	CARS2	mRNA	468.2349123	40.39329
ENSG00000063854	HAGH	mRNA	468.2326624	36.77203
---	LOC646875	mRNA	468.2095858	6.085867
ENSG00000022277	C20orf43	mRNA	468.1645578	36.48556
ENSG00000139684	ESD	mRNA	468.0833599	64.58383
ENSG00000008838	MED24	mRNA	467.9896807	76.02985
ENSG00000214114	MYCBP	mRNA	467.93321	21.1409
ENSG00000134333	LDHA	mRNA	467.9009242	461.0934
ENSG00000113657	DPYSL3	mRNA	467.895953	25.24936
ENSG00000068697	LAPTM4A	mRNA	467.8901515	174.5536
ENSG00000105583	C19orf56	mRNA	467.4347497	30.62607
ENSG00000100994	PYGB	mRNA	467.1214609	22.82284
ENSG00000163468	CCT3	mRNA	467.1148573	272.2906
ENSG00000134684	YARS	mRNA	467.0873551	114.2136
ENSG00000198918	RPL39	mRNA	467.0701665	172.3748
ENSG00000125656	CLPP	mRNA	466.8787183	34.80818
ENSG00000103121	C16orf61	mRNA	466.5469616	64.41054
ENSG00000131165	CHMP1A	mRNA	466.2935258	31.77867
ENSG00000108774	RAB5C	mRNA	466.2629781	140.442
ENSG00000205352	PRR13	mRNA	465.8968257	65.171395
ENSG00000100196	KDELR3	mRNA	465.5830887	11.68027
ENSG00000160221	C21orf33	mRNA	465.2262555	31.02338
ENSG00000182872	RBM10	mRNA	464.7600243	43.31975
ENSG00000138326	RPS24	mRNA	464.7377352	89.26203
ENSG00000181019	NQO1	mRNA	464.6654101	4.399132
ENSG00000138768	USO1	mRNA	464.30906	69.24474
ENSG00000114767	RRP9	mRNA	463.9808724	13.78693
ENSG00000079805	DNM2	mRNA	463.9386965	54.65125
ENSG00000187939	LOC653051	mRNA	463.9361337	2.884032
ENSG00000145425	RPS3A	mRNA	463.9241557	226.625275
ENSG00000162688	AGL	mRNA	463.9098676	42.21292
ENSG00000104763	ASAH1	mRNA	463.8283757	74.01623
ENSG00000167283	ATP5L	mRNA	463.7087248	171.4347
ENSG00000179387	ELMOD2	mRNA	463.7076264	20.17854
ENSG00000132471	WBP2	mRNA	463.2765163	25.64828
ENSG00000128463	TMEM85	mRNA	463.2400643	145.9376
ENSG00000140263	SORD	mRNA	463.2128796	70.18542
ENSG00000110711	AIP	mRNA	463.208019	18.06188
ENSG00000143819	EPHX1	mRNA	463.1170672	10.46271
ENSG00000158828	PINK1	mRNA	463.1021399	14.93532
ENSG00000105290	APLP1	mRNA	462.8313911	7.921486
ENSG00000148341	SH3GLB2	mRNA	462.6903628	22.07718
ENSG00000115677	HDLBP	mRNA	462.5747138	236.0169
ENSG00000118705	RPN2	mRNA	462.5624079	193.5296
ENSG00000167578	RAB4B	mRNA	462.4766794	12.16894
ENSG00000100749	VRK1	mRNA	462.4398184	121.0264
ENSG00000140319	SRP14	mRNA	462.4209079	94.18454
ENSG00000167862	ICT1	mRNA	462.3017139	38.26081
ENSG00000196975	ANXA4	mRNA	462.2795748	8.389947
ENSG00000136783	NIPSNAP3A	mRNA	462.2574463	9.231715
ENSG00000111275	ALDH2	mRNA	461.9829473	23.73424
ENSG00000149016	EEF1G	mRNA	461.758868	910.8375
ENSG00000213619	NDUFS3	mRNA	461.6403738	107.8162
ENSG00000175183	CSRP2	mRNA	461.4227893	26.22931
ENSG00000188010	MORN2	mRNA	461.4067727	15.44669
ENSG00000179958	XTP3TPA	mRNA	461.2382319	279.7691
ENSG00000143416	SELENBP1	mRNA	461.2216915	15.27148
ENSG00000110955	ATP5B	mRNA	461.0591911	963.9835
ENSG00000117305	HMGCL	mRNA	460.9838849	14.595
ENSG00000105379	ETFB	mRNA	460.800531	17.73533
ENSG00000105258	POLR2I	mRNA	460.3264737	33.13734
ENSG00000146409	C6orf192	mRNA	460.2956044	39.99478
ENSG00000112304	THEM2	mRNA	460.2108868	28.04017
ENSG00000173801	JUP	mRNA	460.0986374	16.62666
ENSG00000149541	B3GAT3	mRNA	460.0810078	18.34076
ENSG00000090316	MAEA	mRNA	460.0532429	49.3507
ENSG00000104980	TIMM44	mRNA	459.865279	38.12482
ENSG00000162174	ASRGL1	mRNA	459.8505448	28.51556
ENSG00000132563	REEP2	mRNA	459.7722673	15.85832
ENSG00000205629	LCMT1	mRNA	459.7076063	30.12436
ENSG00000170965	PLAC1	mRNA	459.6381446	6.601203
ENSG00000011243	AKAP8L	mRNA	459.5616875	61.09306
ENSG00000100934	SEC23A	mRNA	459.5175579	71.11993
---	LOC100130123 // NUCKS1	mRNA	459.2617621	10.62058
ENSG00000159377	PSMB4	mRNA	459.2493682	453.3942
ENSG00000130560	UBAC1	mRNA	459.2167072	24.07293
ENSG00000112186	CAP2	mRNA	459.2050913	43.53915
ENSG00000178522	AMBN	mRNA	459.1907918	4.339441
ENSG00000164253	WDR41	mRNA	459.0163709	99.37105
ENSG00000151468	CCDC3	mRNA	459.0016507	10.6762
ENSG00000173486	FKBP2	mRNA	458.6605746	9.090521
ENSG00000160746	TMEM16K	mRNA	458.6591987	15.61547
ENSG00000094841	UPRT	mRNA	458.1887298	16.57807
ENSG00000176393	RNPEP	mRNA	458.1710428	98.59527
ENSG00000160285	LSS	mRNA	458.1524985	20.80002
ENSG00000011143	MKS1	mRNA	457.9590808	24.14903
ENSG00000197785	ATAD3A	mRNA	457.932672	37.09629
ENSG00000130159	ECSIT	mRNA	457.92863	21.06349
ENSG00000135446	CDK4	mRNA	457.6984061	168.7913
ENSG00000101844	ATG4A	mRNA	457.5765698	27.3627
ENSG00000116791	CRYZ	mRNA	457.3471673	54.60928
ENSG00000112695	COX7A2	mRNA	457.1525519	41.4314
ENSG00000041357	PSMA4	mRNA	456.8040566	408.8245
ENSG00000148672	GLUD1	mRNA	456.8036084	214.9581
ENSG00000239382	ALKBH6	mRNA	456.696261	66.68692
---	RCADH5	mRNA	456.538344	21.63614
ENSG00000153132	CLGN	mRNA	456.4823266	11.32017
ENSG00000109113	RAB34	mRNA	456.4137611	19.74075
ENSG00000170421	KRT8	mRNA	456.2807788	68.91671
ENSG00000099949	LZTR1	mRNA	455.7123535	35.45045
ENSG00000197694	SPTAN1	mRNA	455.6482922	49.16313
ENSG00000147010	SH3KBP1	mRNA	455.6435384	28.08786
ENSG00000159363	ATP13A2	mRNA	455.6063117	15.81043
ENSG00000144848	ATG3	mRNA	455.5607898	45.52842
ENSG00000137200	KIAA0082	mRNA	455.4677892	60.01713
ENSG00000147155	EBP	mRNA	455.4225504	44.34068
ENSG00000149257	SERPINH1	mRNA	455.3758285	24.54815
ENSG00000004864	SLC25A13	mRNA	455.3677165	122.437
ENSG00000204642	HLA-F	mRNA	455.0350527	14.12484633
ENSG00000112378	PERP	mRNA	455.0268183	76.42596
hsa-mir-193a	hsa-mir-193a	miRNA	454.8979917	4.009479
ENSG00000102181	CD99L2	mRNA	454.7767727	19.47421
